,date,team,goals,xg,pass_success_rate,possession,tot_duels_win_rate,sobotr,cornwsr,fkwsr,pen_conversion_rate,acc_cross_rate,succ_for_passes_rate,succ_back_passes_rate,succ_lat_passes_rate,succ_long_passes_rate,succ_fin_third_passes_rate,succ_prog_passes_rate,succ_smart_passes_rate,succ_throw_ins_rate,mean_shot_dist,mean_pass_len,ppda,passes_per_minute,goal_conversion_rate,touches_in_box_per_minute,recoveries_per_minute,shots_on_target_rate
388,10/11/22, Wisconsin Badgers,1,2.03,80.69,59.83,46.28,33.33,20.0,60.0,0,40.0,72.41,93.83,86.67,49.09,59.02,71.43,0.0,86.36,17.2,21.57,6.91,4.905263157894737,0.0625,0.29473684210526313,0.9789473684210527,0.25
389,10/8/22, Wisconsin Badgers,2,1.85,79.56,52.54,45.74,50.0,0.0,33.33,0,46.67,66.11,96.25,88.15,48.48,55.22,77.17,0.0,86.67,18.56,20.09,7.0,4.5,0.14285714285714285,0.16,1.0,0.6428571428571429
390,10/2/22, Wisconsin Badgers,0,1.19,79.85,61.9,45.9,0.0,60.0,0.0,0,13.89,77.89,90.12,80.41,54.0,71.91,85.87,0.0,88.24,15.18,18.66,9.29,5.515151515151516,0.0,0.25252525252525254,0.9494949494949495,0.36363636363636365
391,9/29/22, Wisconsin Badgers,0,1.89,78.29,50.33,50.74,28.57,16.67,33.33,0,50.0,67.78,87.14,86.33,45.61,66.25,80.72,33.33,84.0,16.96,20.43,8.37,4.903225806451613,0.0,0.3978494623655914,1.075268817204301,0.3125
392,9/24/22, Wisconsin Badgers,0,1.54,82.27,46.42,50.6,0.0,40.0,0.0,0,39.29,74.13,88.89,87.86,69.23,72.58,79.01,83.33,85.71,15.09,20.68,13.42,4.150943396226415,0.0,0.2641509433962264,0.9056603773584906,0.07692307692307693
393,9/17/22, Wisconsin Badgers,0,0.08,79.43,41.05,52.78,0.0,0.0,0.0,0,18.18,72.79,93.22,86.15,50.98,63.16,67.95,0.0,94.12,20.97,20.31,24.89,3.9292929292929295,0.0,0.12121212121212122,0.797979797979798,0.0
394,9/13/22, Wisconsin Badgers,4,2.49,69.57,31.34,48.54,0.0,37.5,100.0,0,11.11,53.91,94.34,74.65,46.15,48.57,43.75,66.67,82.76,14.04,19.3,22.67,3.0202020202020203,0.2857142857142857,0.23232323232323232,0.6363636363636364,0.42857142857142855
395,9/10/22, Wisconsin Badgers,2,2.16,76.69,55.74,49.47,22.22,44.44,50.0,0,29.41,71.17,91.76,80.15,51.72,70.91,67.03,0.0,82.35,17.66,19.76,7.76,4.333333333333333,0.09523809523809523,0.1919191919191919,1.1414141414141414,0.38095238095238093
396,9/5/22, Wisconsin Badgers,1,0.18,76.05,45.94,48.29,0.0,25.0,0.0,0,27.78,66.91,94.34,76.84,51.16,43.59,69.23,0.0,87.1,19.08,20.06,11.73,3.3737373737373737,0.3333333333333333,0.050505050505050504,0.8787878787878788,0.3333333333333333
397,9/2/22, Wisconsin Badgers,1,1.56,80.82,58.91,50.84,0.0,11.11,100.0,0,24.0,67.74,97.4,87.5,47.5,70.0,77.45,0.0,80.65,16.7,22.28,7.97,5.009803921568627,0.07692307692307693,0.13725490196078433,0.8823529411764706,0.23076923076923078
398,8/28/22, Wisconsin Badgers,3,1.53,80.0,37.71,51.89,40.0,33.33,33.33,0,40.0,71.59,100.0,82.93,47.62,65.79,78.05,0.0,73.33,19.93,24.17,14.68,2.987012987012987,0.23076923076923078,0.18181818181818182,0.7012987012987013,0.38461538461538464
399,8/26/22, Wisconsin Badgers,5,3.32,79.62,43.72,56.14,0.0,33.33,33.33,100,50.0,72.13,90.0,82.4,50.0,63.27,77.94,0.0,90.91,16.36,19.73,8.82,3.73,0.35714285714285715,0.19,0.95,0.5714285714285714
400,11/11/23, UCLA Bruins,3,2.53,86.32,57.73,48.36,25.0,33.33,0.0,0,50.0,72.29,95.05,92.18,48.0,64.91,74.32,0.0,91.3,17.19,18.54,8.64,5.85,0.2,0.22,0.82,0.3333333333333333
401,11/6/23, UCLA Bruins,3,0.7,75.08,47.34,46.36,0.0,0.0,0.0,0,12.5,56.0,96.23,89.8,49.21,58.14,55.88,0.0,72.0,16.81,22.37,8.85,3.0388349514563107,0.5,0.06796116504854369,1.1359223300970873,0.6666666666666666
402,11/2/23, UCLA Bruins,1,0.74,89.4,70.35,47.06,50.0,0.0,0.0,0,22.73,83.52,96.67,93.37,47.83,86.21,83.15,66.67,95.24,20.71,18.86,7.35,6.959595959595959,0.09090909090909091,0.12121212121212122,0.8484848484848485,0.36363636363636365
403,10/29/23, UCLA Bruins,0,1.57,87.07,61.27,49.74,0.0,40.0,0.0,0,33.33,74.43,92.94,93.6,47.22,62.0,73.02,0.0,84.21,14.29,18.13,7.41,6.236559139784946,0.0,0.12903225806451613,0.946236559139785,0.375
404,10/27/23, UCLA Bruins,1,3.18,82.1,54.95,48.75,0.0,0.0,0.0,0,55.0,69.4,89.39,88.82,60.47,67.35,61.9,0.0,89.29,13.98,19.07,6.09,4.19,0.06666666666666667,0.28,1.02,0.13333333333333333
405,10/21/23, UCLA Bruins,2,1.52,86.85,61.19,42.97,20.0,40.0,33.33,0,20.83,84.47,95.59,88.73,65.0,77.78,87.5,66.67,86.96,16.24,20.14,6.81,5.070707070707071,0.125,0.35353535353535354,0.9696969696969697,0.4375
406,10/15/23, UCLA Bruins,0,1.19,87.59,70.53,50.77,33.33,50.0,0.0,0,31.43,80.49,96.84,89.44,50.0,80.9,85.06,20.0,95.83,13.75,19.06,6.21,6.93,0.0,0.3,0.92,0.3
407,10/8/23, UCLA Bruins,4,2.78,81.95,52.24,52.07,0.0,42.86,0.0,0,26.32,70.06,89.33,90.75,46.3,68.89,60.27,42.86,88.0,13.6,19.74,16.47,4.757575757575758,0.25,0.23232323232323232,0.8282828282828283,0.5
408,10/6/23, UCLA Bruins,2,2.34,85.66,59.46,47.49,44.44,37.5,20.0,0,26.32,78.75,93.83,88.89,50.0,70.49,76.54,0.0,88.89,20.07,19.07,5.13,5.196078431372549,0.10526315789473684,0.22549019607843138,0.7941176470588235,0.42105263157894735
409,10/1/23, UCLA Bruins,2,2.16,87.63,62.83,45.81,57.14,0.0,100.0,0,43.75,77.92,92.68,92.22,51.72,73.85,86.32,0.0,86.96,18.74,20.12,6.86,5.519230769230769,0.125,0.2692307692307692,0.7980769230769231,0.6875
410,9/29/23, UCLA Bruins,2,1.52,82.9,50.35,46.12,20.0,45.45,25.0,0,21.43,70.08,91.38,93.29,66.67,65.63,63.08,20.0,76.0,17.78,20.2,13.13,3.784313725490196,0.14285714285714285,0.22549019607843138,0.8921568627450981,0.35714285714285715
411,9/24/23, UCLA Bruins,4,4.44,86.4,61.49,53.96,16.67,100.0,0.0,100,44.44,72.87,95.58,93.38,47.46,64.29,79.31,0.0,92.31,14.09,19.8,11.26,6.495145631067961,0.2,0.33980582524271846,0.970873786407767,0.45
412,9/18/23, UCLA Bruins,1,2.34,85.67,61.64,50.83,14.29,14.29,0.0,0,63.64,75.88,86.84,93.29,50.0,72.73,74.74,100.0,90.48,16.97,18.78,9.96,5.6454545454545455,0.058823529411764705,0.3181818181818182,0.9,0.23529411764705882
413,9/10/23, UCLA Bruins,4,2.1,86.82,53.83,47.66,33.33,20.0,0.0,0,38.89,78.4,95.24,91.25,33.33,85.0,71.95,50.0,94.44,16.53,19.14,11.0,5.770833333333333,0.25,0.1875,0.90625,0.4375
414,9/5/23, UCLA Bruins,1,3.91,89.24,70.49,47.49,33.33,37.5,100.0,0,36.84,83.7,92.39,93.79,48.15,79.45,87.5,60.0,100.0,15.89,19.3,8.05,6.921568627450981,0.043478260869565216,0.3235294117647059,0.9019607843137255,0.391304347826087
415,8/28/23, UCLA Bruins,0,1.18,87.78,64.54,49.29,25.0,33.33,100.0,0,36.84,81.1,97.01,92.09,63.41,67.86,81.97,100.0,95.83,17.51,19.05,6.72,5.928571428571429,0.0,0.25510204081632654,0.7448979591836735,0.18181818181818182
416,8/24/23, UCLA Bruins,4,2.87,87.0,58.52,53.02,33.33,50.0,0.0,0,31.58,79.59,96.05,91.86,46.34,75.41,84.93,25.0,94.74,15.36,20.75,6.21,4.587155963302752,0.3076923076923077,0.27522935779816515,0.7155963302752294,0.5384615384615384
417,11/5/22, Penn State Nittany Lion ,0,0.41,71.07,32.52,44.98,0.0,0.0,0.0,0,31.82,58.78,92.11,79.65,44.23,54.69,71.23,25.0,86.36,19.77,21.45,10.37,3.087378640776699,0.0,0.14563106796116504,0.8252427184466019,0.0
418,10/30/22, Penn State Nittany Lion ,3,2.45,73.44,46.19,52.17,33.33,0.0,50.0,0,27.27,59.88,95.65,81.88,44.12,45.9,65.12,50.0,85.19,14.42,23.79,5.98,3.84,0.23076923076923078,0.15,1.0,0.38461538461538464
419,10/26/22, Penn State Nittany Lion ,1,1.32,87.03,53.34,47.64,50.0,25.0,33.33,0,31.58,77.92,98.51,92.0,64.71,74.29,80.68,100.0,70.0,17.83,20.56,11.8,4.306306306306307,0.08333333333333333,0.15315315315315314,0.8198198198198198,0.5833333333333334
420,10/22/22, Penn State Nittany Lion ,1,1.58,78.75,47.83,49.53,40.0,66.67,66.67,0,50.0,61.15,97.14,88.32,48.53,60.66,69.05,100.0,81.82,16.89,21.7,9.3,3.9603960396039604,0.08333333333333333,0.16831683168316833,0.9306930693069307,0.3333333333333333
421,10/15/22, Penn State Nittany Lion ,2,1.46,76.38,51.59,51.05,100.0,33.33,25.0,100,40.0,60.66,91.03,90.6,52.0,54.55,62.35,0.0,85.29,15.45,19.57,8.75,4.314285714285714,0.2857142857142857,0.14285714285714285,1.0666666666666667,0.42857142857142855
422,10/8/22, Penn State Nittany Lion ,4,2.17,85.14,49.48,57.84,0.0,0.0,0.0,0,64.29,63.45,93.59,94.71,38.98,53.45,66.07,33.33,71.43,10.98,19.46,16.92,5.285714285714286,0.4,0.21428571428571427,0.8775510204081632,0.5
423,10/2/22, Penn State Nittany Lion ,2,1.42,68.33,52.63,48.34,0.0,0.0,0.0,0,21.05,50.96,86.15,80.71,39.73,48.53,62.67,50.0,75.0,14.05,19.54,6.19,4.242424242424242,0.2222222222222222,0.1919191919191919,1.1616161616161615,0.2222222222222222
424,9/28/22, Penn State Nittany Lion ,0,0.16,88.28,60.89,42.08,0.0,50.0,0.0,0,58.33,75.6,97.5,94.49,54.17,70.59,83.33,100.0,91.43,13.58,19.57,9.58,5.804123711340206,0.0,0.15463917525773196,0.8144329896907216,0.0
425,9/25/22, Penn State Nittany Lion ,1,1.23,75.21,39.97,50.73,33.33,0.0,50.0,0,50.0,57.14,91.67,80.99,32.2,53.57,61.84,16.67,61.11,15.28,21.09,11.05,3.7010309278350517,0.09090909090909091,0.14432989690721648,1.1855670103092784,0.36363636363636365
426,9/21/22, Penn State Nittany Lion ,3,1.49,63.35,36.1,49.08,33.33,42.86,25.0,100,85.71,44.55,84.62,81.43,37.25,36.17,63.46,0.0,72.97,17.06,22.73,11.77,2.0849056603773586,0.3,0.11320754716981132,0.9339622641509434,0.7
427,9/17/22, Penn State Nittany Lion ,1,0.58,88.52,58.95,43.33,0.0,100.0,100.0,0,52.94,73.2,97.09,94.92,43.75,76.19,85.71,33.33,95.45,15.98,19.33,13.8,6.94949494949495,0.14285714285714285,0.15151515151515152,0.8383838383838383,0.42857142857142855
428,9/10/22, Penn State Nittany Lion ,1,2.11,73.76,56.38,51.31,11.11,62.5,50.0,0,25.0,54.84,92.54,85.5,44.44,57.97,67.07,0.0,79.07,18.24,22.17,10.44,3.8846153846153846,0.0625,0.19230769230769232,1.0961538461538463,0.1875
429,9/6/22, Penn State Nittany Lion ,3,5.05,78.96,46.81,46.75,0.0,25.0,28.57,50,34.29,68.66,90.16,82.64,58.0,70.37,75.68,66.67,84.85,13.82,20.24,10.64,3.8846153846153846,0.14285714285714285,0.27884615384615385,1.1057692307692308,0.42857142857142855
430,9/3/22, Penn State Nittany Lion ,3,1.9,84.21,39.38,45.54,0.0,20.0,50.0,50,22.22,65.71,93.75,91.95,46.67,57.14,66.04,0.0,76.92,18.88,19.38,15.5,3.139130434782609,0.3333333333333333,0.11304347826086956,0.6869565217391305,0.3333333333333333
431,8/29/22, Penn State Nittany Lion ,0,1.11,70.25,47.22,43.73,25.0,33.33,80.0,0,46.15,52.03,94.59,80.82,44.83,48.89,47.76,0.0,80.77,19.16,19.4,6.66,2.607476635514019,0.0,0.16822429906542055,0.9158878504672897,0.3333333333333333
432,8/26/22, Penn State Nittany Lion ,1,0.19,74.47,40.88,50.66,0.0,0.0,50.0,0,33.33,57.94,87.23,86.32,36.84,54.1,68.12,0.0,68.0,19.75,20.63,9.39,3.323232323232323,0.2,0.1111111111111111,0.9494949494949495,0.2
433,10/26/24, Michigan Wolverines,2,1.17,68.46,32.77,45.45,0.0,40.0,0.0,100,45.45,53.6,91.49,79.73,42.37,58.7,55.84,0.0,82.35,18.28,25.89,9.76,2.096774193548387,0.2857142857142857,0.08064516129032258,0.75,0.2857142857142857
434,10/23/24, Michigan Wolverines,0,0.35,75.91,46.87,45.45,100.0,0.0,0.0,0,21.05,60.9,96.23,80.95,44.19,54.0,69.09,0.0,81.25,19.26,19.52,9.37,3.4326923076923075,0.0,0.08653846153846154,0.8461538461538461,0.6666666666666666
435,10/19/24, Michigan Wolverines,0,0.1,80.26,61.96,47.58,0.0,0.0,0.0,0,21.05,71.88,96.92,84.93,52.54,73.91,65.56,100.0,76.0,24.23,20.3,7.32,3.9310344827586206,0.0,0.04310344827586207,0.896551724137931,0.0
436,10/16/24, Michigan Wolverines,0,0.81,80.0,55.73,44.9,25.0,0.0,0.0,0,18.18,64.77,96.15,86.0,36.21,61.11,51.76,0.0,80.0,19.66,20.15,7.11,4.099099099099099,0.0,0.08108108108108109,0.8558558558558559,0.1
437,10/9/24, Michigan Wolverines,1,1.35,74.18,47.06,49.74,40.0,0.0,100.0,0,16.67,59.69,94.12,81.82,40.35,40.0,43.48,0.0,83.33,20.82,22.67,14.08,3.1203703703703702,0.1,0.06481481481481481,0.7314814814814815,0.4
438,10/5/24, Michigan Wolverines,3,0.77,77.73,52.03,53.49,50.0,0.0,0.0,0,28.57,69.66,95.31,81.82,45.83,51.85,81.16,100.0,94.59,20.23,21.29,7.86,3.9043478260869566,0.2727272727272727,0.10434782608695652,0.8695652173913043,0.6363636363636364
439,9/28/24, Michigan Wolverines,1,0.64,82.18,51.92,46.25,33.33,20.0,0.0,0,35.0,68.48,96.88,89.73,40.82,74.24,70.1,0.0,80.95,22.52,20.97,13.27,4.045045045045045,0.1111111111111111,0.07207207207207207,0.7027027027027027,0.3333333333333333
440,9/22/24, Michigan Wolverines,3,1.19,86.39,39.82,45.93,0.0,0.0,0.0,0,30.0,79.28,94.44,90.78,60.0,68.57,70.69,0.0,83.33,15.26,18.79,23.24,3.302752293577982,0.42857142857142855,0.11009174311926606,0.5229357798165137,0.7142857142857143
441,9/17/24, Michigan Wolverines,1,0.69,83.64,53.45,46.15,25.0,0.0,25.0,0,46.15,69.17,93.33,93.89,56.25,73.91,70.83,0.0,88.89,19.63,21.09,15.87,3.715686274509804,0.125,0.09803921568627451,0.6862745098039216,0.375
442,9/14/24, Michigan Wolverines,2,1.86,81.08,44.06,47.15,33.33,0.0,0.0,100,38.46,68.55,96.0,86.92,55.32,74.29,66.2,0.0,79.17,19.43,19.55,14.83,3.0327868852459017,0.14285714285714285,0.13114754098360656,0.6967213114754098,0.42857142857142855
443,9/7/24, Michigan Wolverines,2,1.07,79.85,62.08,50.0,0.0,0.0,0.0,0,13.33,60.74,93.81,87.91,43.08,46.67,57.89,0.0,88.89,18.17,21.98,6.23,4.530434782608696,0.2857142857142857,0.08695652173913043,0.8260869565217391,0.2857142857142857
444,9/2/24, Michigan Wolverines,2,1.15,84.42,52.35,44.84,33.33,33.33,50.0,0,45.45,72.55,93.1,91.88,53.85,70.37,69.05,100.0,86.96,16.46,21.52,6.75,4.101851851851852,0.2222222222222222,0.1574074074074074,0.7407407407407407,0.5555555555555556
445,8/31/24, Michigan Wolverines,1,0.45,80.45,34.73,49.44,0.0,50.0,0.0,0,66.67,65.25,92.73,91.38,34.21,62.5,60.94,0.0,78.95,18.26,21.47,17.33,2.6666666666666665,0.14285714285714285,0.09401709401709402,0.5897435897435898,0.42857142857142855
446,8/25/24, Michigan Wolverines,2,1.16,83.37,56.75,48.19,50.0,20.0,0.0,0,30.77,67.41,97.75,90.07,42.5,55.17,73.53,0.0,87.88,14.39,20.34,11.0,3.9716981132075473,0.2857142857142857,0.10377358490566038,0.7264150943396226,0.5714285714285714
447,8/23/24, Michigan Wolverines,1,1.79,80.44,42.54,49.0,0.0,0.0,40.0,0,28.57,66.06,93.33,88.35,45.65,48.72,73.58,0.0,90.0,17.41,21.54,8.88,2.855855855855856,0.07142857142857142,0.15315315315315314,0.8018018018018018,0.2857142857142857
448,11/10/21, Northwestern Wildcats,0,2.05,63.91,33.78,52.65,0.0,0.0,50.0,0,41.67,58.7,85.71,60.0,54.93,49.02,65.33,20.0,73.91,18.15,21.15,14.95,2.607843137254902,0.0,0.17647058823529413,1.1372549019607843,0.21428571428571427
449,11/7/21, Northwestern Wildcats,0,0.99,60.38,33.39,48.76,80.0,20.0,0.0,0,35.71,53.16,81.48,58.67,36.26,29.17,42.86,20.0,70.83,19.52,20.79,11.05,2.628099173553719,0.0,0.14049586776859505,1.2066115702479339,0.5384615384615384
450,10/31/21, Northwestern Wildcats,3,2.32,69.81,39.84,47.57,25.0,33.33,0.0,0,35.71,58.18,81.82,76.0,45.45,45.28,75.0,0.0,71.43,16.31,20.01,10.75,2.623762376237624,0.25,0.1485148514851485,0.9306930693069307,0.4166666666666667
451,10/25/21, Northwestern Wildcats,0,1.27,74.35,50.6,51.22,16.67,0.0,16.67,0,36.84,66.24,88.14,80.17,50.98,73.58,64.0,20.0,71.43,18.34,19.75,9.97,4.063157894736842,0.0,0.23157894736842105,1.1157894736842104,0.35714285714285715
452,10/20/21, Northwestern Wildcats,2,1.21,71.16,41.03,45.52,33.33,0.0,0.0,0,33.33,61.61,89.19,77.78,47.83,53.33,54.24,50.0,68.42,16.66,20.68,14.48,2.6435643564356437,0.3333333333333333,0.07920792079207921,0.8514851485148515,0.3333333333333333
453,10/16/21, Northwestern Wildcats,1,1.08,74.77,40.84,46.86,33.33,25.0,100.0,0,30.77,61.54,93.18,79.13,42.55,51.85,61.11,22.22,95.65,18.62,21.44,14.15,3.4516129032258065,0.16666666666666666,0.0967741935483871,0.9032258064516129,0.5
454,10/9/21, Northwestern Wildcats,1,0.57,69.16,41.24,44.09,50.0,0.0,0.0,0,50.0,52.63,96.67,85.32,30.77,44.26,53.52,28.57,95.24,18.83,20.25,9.0,3.0925925925925926,0.25,0.037037037037037035,0.9074074074074074,0.75
455,10/4/21, Northwestern Wildcats,1,0.4,67.86,31.97,42.75,100.0,14.29,0.0,0,20.0,55.83,96.67,74.6,46.34,57.45,64.91,50.0,77.78,15.31,20.49,14.44,2.625,0.14285714285714285,0.14583333333333334,0.8229166666666666,0.5714285714285714
456,9/30/21, Northwestern Wildcats,2,0.74,76.37,45.47,42.02,75.0,100.0,100.0,0,44.44,64.1,86.36,88.57,53.85,66.67,67.42,14.29,91.18,19.79,20.57,12.19,4.319587628865979,0.2857142857142857,0.12371134020618557,1.0515463917525774,0.7142857142857143
457,9/26/21, Northwestern Wildcats,1,1.12,65.4,44.01,50.4,42.86,25.0,0.0,0,16.67,51.33,89.74,72.45,45.71,53.33,53.09,0.0,79.49,22.01,19.6,9.21,3.479591836734694,0.1,0.10204081632653061,1.0408163265306123,0.5
458,9/22/21, Northwestern Wildcats,1,0.37,78.41,44.33,49.53,0.0,100.0,0.0,0,41.67,67.46,97.37,80.46,51.02,54.17,75.0,60.0,68.0,22.19,19.49,6.87,3.1354166666666665,0.2,0.0625,0.8854166666666666,0.4
459,9/18/21, Northwestern Wildcats,1,1.28,62.54,39.79,49.82,0.0,50.0,100.0,0,29.17,48.12,88.89,75.58,36.0,44.0,55.38,50.0,81.48,12.74,20.09,9.84,2.881188118811881,0.1,0.16831683168316833,1.0297029702970297,0.3
460,9/13/21, Northwestern Wildcats,0,0.63,82.23,55.18,50.36,14.29,25.0,0.0,0,16.67,68.6,91.23,89.84,51.43,71.93,81.82,37.5,84.85,21.12,20.74,8.29,4.350515463917525,0.0,0.1134020618556701,1.0,0.15384615384615385
461,9/10/21, Northwestern Wildcats,0,0.48,67.88,40.82,51.63,16.67,0.0,0.0,0,13.33,64.42,87.8,66.35,51.52,57.69,57.69,0.0,89.74,23.51,19.53,10.9,3.0598290598290596,0.0,0.042735042735042736,1.0940170940170941,0.125
462,9/6/21, Northwestern Wildcats,4,1.91,70.39,36.97,42.86,0.0,0.0,0.0,0,50.0,60.91,80.0,74.49,37.5,48.28,58.82,0.0,86.36,14.26,20.15,9.29,2.8411214953271027,0.4444444444444444,0.2616822429906542,0.8504672897196262,0.5555555555555556
463,9/4/21, Northwestern Wildcats,1,1.05,68.94,39.86,47.19,50.0,14.29,40.0,0,33.33,60.71,93.75,77.78,52.08,56.41,63.53,20.0,77.78,16.02,20.25,9.56,2.989795918367347,0.1111111111111111,0.20408163265306123,1.2346938775510203,0.5555555555555556
464,8/31/21, Northwestern Wildcats,0,0.49,55.32,25.8,49.26,33.33,0.0,0.0,0,0.0,37.96,100.0,69.23,29.17,19.44,40.48,25.0,80.65,30.32,19.87,11.97,1.3925925925925926,0.0,0.044444444444444446,0.7037037037037037,0.375
465,11/3/24, Ohio State Buckeyes,2,2.03,68.09,38.89,49.66,25.0,25.0,75.0,0,16.67,62.68,91.49,68.75,39.06,60.87,67.53,100.0,74.19,15.27,21.95,7.93,2.7889908256880735,0.14285714285714285,0.1834862385321101,0.9724770642201835,0.5
466,10/29/24, Ohio State Buckeyes,2,2.58,84.4,62.66,44.36,12.5,33.33,0.0,0,50.0,73.82,90.6,89.39,47.46,65.12,79.49,0.0,93.1,16.5,18.91,5.53,6.118181818181818,0.09090909090909091,0.2909090909090909,0.8636363636363636,0.36363636363636365
467,10/26/24, Ohio State Buckeyes,2,1.73,82.63,62.81,48.65,22.22,28.57,50.0,0,18.18,71.0,96.34,89.27,53.62,64.38,70.0,100.0,91.3,20.44,21.05,9.14,4.851851851851852,0.125,0.1574074074074074,0.9814814814814815,0.375
468,10/20/24, Ohio State Buckeyes,3,1.18,80.82,54.4,47.15,20.0,20.0,0.0,0,50.0,71.11,90.54,87.91,54.9,64.62,74.77,0.0,97.14,20.53,21.21,6.31,4.336283185840708,0.3,0.13274336283185842,0.8584070796460177,0.3
469,10/12/24, Ohio State Buckeyes,1,1.37,84.27,54.32,51.06,20.0,33.33,0.0,0,29.41,75.62,94.17,92.31,55.56,75.0,86.87,0.0,100.0,19.82,19.88,7.54,5.85,0.05263157894736842,0.26,1.08,0.15789473684210525
470,10/8/24, Ohio State Buckeyes,2,1.02,71.37,53.59,48.32,40.0,0.0,25.0,0,37.5,61.31,81.43,83.65,51.56,67.24,52.68,100.0,77.5,18.89,17.86,4.77,4.2792792792792795,0.2,0.16216216216216217,1.1891891891891893,0.5
471,10/5/24, Ohio State Buckeyes,6,3.71,81.72,47.97,44.96,40.0,0.0,0.0,100,38.46,71.12,97.06,85.45,42.59,72.22,65.38,0.0,100.0,15.63,19.4,7.33,4.234782608695652,0.35294117647058826,0.23478260869565218,0.8521739130434782,0.5882352941176471
472,9/28/24, Ohio State Buckeyes,2,1.56,72.32,46.67,47.13,33.33,62.5,0.0,0,19.23,62.24,92.54,78.33,40.68,60.0,60.71,0.0,93.94,20.02,19.98,5.31,4.3076923076923075,0.1,0.2403846153846154,1.1057692307692308,0.25
473,9/23/24, Ohio State Buckeyes,3,3.75,82.82,55.81,48.93,33.33,28.57,0.0,0,38.46,76.8,93.55,87.2,66.67,76.32,77.78,0.0,90.48,18.58,20.64,5.28,4.666666666666667,0.11538461538461539,0.27927927927927926,0.9819819819819819,0.38461538461538464
474,9/18/24, Ohio State Buckeyes,5,3.98,83.27,56.77,52.69,40.0,38.89,0.0,0,41.67,72.32,98.57,86.83,50.91,71.67,85.0,33.33,79.17,15.93,19.04,7.56,4.815533980582524,0.19230769230769232,0.3786407766990291,1.0776699029126213,0.5384615384615384
475,9/14/24, Ohio State Buckeyes,1,1.66,78.46,59.78,47.86,33.33,9.09,0.0,0,40.63,68.0,91.04,87.69,47.06,65.08,70.59,50.0,100.0,17.64,22.03,5.39,4.691489361702128,0.07142857142857142,0.2127659574468085,1.074468085106383,0.5714285714285714
476,9/9/24, Ohio State Buckeyes,3,2.0,70.55,53.63,52.9,57.14,40.0,50.0,0,15.0,55.9,86.42,85.61,46.91,53.52,57.14,0.0,94.44,18.6,22.55,6.83,4.068965517241379,0.1875,0.2413793103448276,0.8706896551724138,0.375
477,9/2/24, Ohio State Buckeyes,3,2.56,82.43,65.96,47.99,0.0,60.0,50.0,100,31.82,75.25,91.11,87.62,59.68,78.05,80.77,66.67,90.91,16.16,20.93,6.21,5.4245283018867925,0.17647058823529413,0.2169811320754717,0.9716981132075472,0.35294117647058826
478,8/30/24, Ohio State Buckeyes,4,3.43,88.72,62.01,51.91,9.09,50.0,0.0,0,41.38,84.85,100.0,88.46,63.83,72.97,88.54,50.0,85.71,17.02,20.48,4.79,5.711538461538462,0.16,0.3942307692307692,0.7019230769230769,0.44
479,8/26/24, Ohio State Buckeyes,2,1.78,74.06,43.5,49.2,12.5,33.33,0.0,0,26.09,70.16,90.24,71.11,50.0,64.15,69.01,0.0,85.19,20.4,21.37,6.96,2.7383177570093458,0.1111111111111111,0.1588785046728972,0.8785046728971962,0.3333333333333333
480,8/23/24, Ohio State Buckeyes,1,3.22,84.09,71.07,47.28,0.0,36.36,50.0,0,34.29,75.0,95.56,88.84,60.38,71.76,88.57,40.0,100.0,15.75,19.07,5.59,6.105769230769231,0.038461538461538464,0.3269230769230769,1.2019230769230769,0.15384615384615385
481,11/13/21, UCLA Bruins,4,0.87,82.84,48.78,55.14,100.0,0.0,0.0,0,33.33,70.99,89.13,91.07,51.16,75.0,59.34,25.0,86.96,16.97,19.38,10.94,5.414141414141414,0.5,0.1414141414141414,0.9393939393939394,0.75
482,11/7/21, UCLA Bruins,3,1.27,78.93,37.39,47.9,100.0,0.0,0.0,0,55.56,61.98,91.49,87.88,53.66,72.0,62.07,0.0,77.78,17.77,19.56,9.23,3.404040404040404,0.375,0.1111111111111111,1.02020202020202,0.625
483,11/5/21, UCLA Bruins,0,0.79,83.24,60.6,41.88,33.33,20.0,0.0,0,27.27,63.87,94.2,91.2,43.75,68.18,56.96,33.33,85.0,19.39,19.4,7.89,5.242990654205608,0.0,0.14953271028037382,0.9719626168224299,0.5
484,10/25/21, UCLA Bruins,1,0.81,81.88,65.31,42.11,0.0,33.33,66.67,0,72.73,63.75,90.91,92.26,36.54,58.46,69.88,50.0,68.75,18.91,19.8,5.44,4.721649484536083,0.125,0.16494845360824742,0.979381443298969,0.375
485,10/21/21, UCLA Bruins,1,1.93,85.05,65.17,53.5,0.0,12.5,0.0,0,23.08,83.59,88.1,87.55,68.97,82.35,74.04,28.57,80.0,13.17,17.25,7.63,6.490196078431373,0.07692307692307693,0.2549019607843137,0.8921568627450981,0.07692307692307693
486,10/9/21, UCLA Bruins,1,1.88,89.65,58.12,55.45,40.0,50.0,33.33,0,21.43,81.91,93.2,92.31,55.26,82.29,83.53,25.0,87.5,15.57,17.99,9.69,6.5,0.05555555555555555,0.2727272727272727,0.8545454545454545,0.3888888888888889
487,10/4/21, UCLA Bruins,1,1.48,80.32,57.09,49.06,25.0,20.0,0.0,0,18.18,65.97,91.38,90.69,44.64,46.51,49.32,25.0,73.68,19.58,20.87,7.5,4.97979797979798,0.09090909090909091,0.12121212121212122,0.9494949494949495,0.45454545454545453
